"NEW_BP"|"SALDO_CHEQUE"|"SALDO_AHORRO"|"SALDO_CDP"
"1571681730"|34.34000000|6242.74000000|0.00000000
"1573032060"|0.00000000|41072.37000000|0.00000000
"1572279112"|0.77000000|83629.11000000|0.00000000
"1572279114"|0.00000000|5623.37062000|0.00000000
"1580085595"|5706.84000000|12570.40000000|0.00000000
"1571980024"|0.00000000|3807.46000000|0.00000000
"1571658219"|34.62000000|36384.67000000|1000500.00000000
"1572699658"|705.33000000|17673.80000000|577500.00000000
"1571818482"|0.00000000|97.15000000|0.00000000
"1572636750"|0.00000000|22528.93000000|0.00000000
"1572564551"|0.00000000|20847.52000000|0.00000000
"1572699766"|496.87000000|1956.73000000|0.00000000
"1572270108"|0.00000000|77886.27000000|0.00000000
"1578463438"|0.00000000|13992.59000000|0.00000000
"1581360311"|112.54000000|0.00000000|0.00000000
"1571683105"|137.46000000|263834.11130500|0.00000000
"1572123300"|0.00000000|37923.59000000|0.00000000
"1578724279"|0.00000000|0.00000000|0.00000000
"1582025393"|0.00000000|0.00000000|0.00000000
"1572397439"|0.00000000|2084.48972500|148467.00000000
"1579294822"|0.00000000|32.97000000|0.00000000
"1571538223"|14044.06000000|5104.37109500|0.00000000
"1578467956"|0.00000000|16107.11000000|0.00000000
"1580086195"|2846.80000000|0.00000000|0.00000000
"1572669218"|0.00000000|217.78000000|0.00000000
"1572935870"|0.00000000|0.54000000|0.00000000
"1571661079"|0.00000000|139.40000000|0.00000000
"1572278922"|7505.92000000|2407.96000000|0.00000000
"1571820428"|0.00000000|56968.64000000|0.00000000
"1580311213"|0.00000000|2952.87000000|0.00000000
"1581327528"|245.95000000|0.00000000|0.00000000
"1572278947"|8099.93000000|20170.03063500|0.00000000
"1571537420"|0.54000000|124726.04148500|0.00000000
"1571977564"|0.00000000|1486.51961500|0.00000000
"1571660340"|0.00000000|554546.18921500|2044379.00000000
"1579218002"|0.00000000|0.63000000|0.00000000
"1571660208"|0.00000000|277871.94000000|0.00000000
"1572278974"|0.00000000|36562.01000000|0.00000000
"1572279015"|5423.32000000|11254.16346000|0.00000000
"1572564347"|0.00000000|0.00000000|0.00000000
"1572492649"|0.00000000|747.07000000|0.00000000
"1571979277"|0.00000000|8340.69000000|0.00000000
"1572279087"|174964.73000000|131045.13988500|7918240.00000000
"1571979400"|82.16000000|72.32000000|0.00000000
"1571681581"|214.69000000|185901.00000000|0.00000000
"1581049586"|0.00000000|263.32000000|0.00000000
"1580853249"|0.00000000|135.00000000|0.00000000
"1579219438"|0.00000000|1443.64000000|0.00000000
"1571987207"|0.00000000|181.76000000|0.00000000
"1571987368"|8563.90000000|19683.87000000|0.00000000
"1580084534"|40.81000000|70.05000000|0.00000000
"1571959279"|97.52000000|0.00000000|0.00000000
"1578194125"|28629.13000000|228044.61773000|0.00000000
"1572810211"|0.00000000|17969.05000000|0.00000000
"1571987645"|29.52000000|0.00000000|0.00000000
"1572906222"|0.00000000|37.52000000|0.00000000
"1582100481"|0.00000000|0.40000000|0.00000000
"1572647625"|0.00000000|2543.10582000|0.00000000
"1573033709"|0.00000000|8391.68000000|0.00000000
"1571831454"|0.00000000|52331.85000000|0.00000000
"1571831558"|5557.20000000|27059.80000000|0.00000000
"1571988054"|0.00000000|2022.85000000|0.00000000
"1572140034"|31.94000000|0.00000000|0.00000000
"1571958789"|1510.53000000|58821.00503500|0.00000000
"1579120509"|106.93000000|0.00000000|0.00000000
"1571687246"|0.00000000|21.60000000|0.00000000
"1572399845"|0.00000000|10292.00000000|0.00000000
"1572809650"|5.26000000|0.27000000|0.00000000
"1579219908"|0.00000000|26774.51000000|0.00000000
"1581315755"|4908.88000000|0.07000000|0.00000000
"1582023614"|0.00000000|8.55000000|0.00000000
"1582022648"|0.00000000|0.20000000|0.00000000
"1578432525"|43092.10000000|0.00000000|0.00000000
"1580599303"|0.00000000|19.49000000|0.00000000
"1578157499"|31.17000000|26815.21000000|0.00000000
"1572398101"|0.00000000|11917.56890000|0.00000000
"1571684191"|233.27000000|30.68318000|0.00000000
"1579078487"|3.17000000|1313.31000000|15000.00000000
"1572737286"|0.00000000|951.39000000|0.00000000
"1577748666"|1603.15000000|0.00000000|0.00000000
"1572373721"|43.71000000|6375.91531500|0.00000000
"1571684606"|0.00000000|24655.64635500|0.00000000
"1572539854"|0.00000000|65570.54000000|1238000.00000000
"1579695769"|0.00000000|41.60000000|0.00000000
"1578189483"|0.00000000|12382.94401000|0.00000000
"1572991109"|0.00000000|59.90000000|0.00000000
"1580302022"|1.96000000|2256.74000000|0.00000000
"1571985959"|0.00000000|186988.39031000|0.00000000
"1572266805"|0.00000000|3864.79000000|0.00000000
"1571816238"|24657.66000000|50552.49000000|0.00000000
"1582015146"|0.00000000|510.27000000|0.00000000
"1572666281"|0.00000000|0.28000000|0.00000000
"1572372467"|0.00000000|3096.66000000|0.00000000
"1571824476"|0.00000000|59.50000000|0.00000000
"1572129906"|0.00000000|101769.65000000|0.00000000
"1571670873"|0.00000000|188311.60000000|200000.00000000
"1571670861"|63000.40000000|1723914.58000000|0.00000000
"1572129823"|1154.70000000|8836.00000000|0.00000000
"1571826275"|0.00000000|57183.13333000|0.00000000
"1572278161"|0.00000000|58345.48125000|0.00000000
"1578171180"|0.00000000|8483.07000000|0.00000000
"1572278158"|1862.35000000|1.39489000|0.00000000
"1572278147"|0.00000000|95.06000000|0.00000000
"1572816288"|0.00000000|0.00000000|0.00000000
"1571673949"|0.00000000|42932.63000000|510000.00000000
"1571670210"|9096.61000000|2709.63664500|0.00000000
"1580608551"|12.88000000|8.61000000|0.00000000
"1572278138"|12023.23000000|108898.42838500|0.00000000
"1571823776"|176.19000000|26411.59216500|0.00000000
"1579101593"|708.34000000|98.89000000|10000.00000000
"1580087842"|159.03000000|0.00000000|0.00000000
"1572278043"|62105.14000000|896050.51952500|0.00000000
"1571674638"|0.00000000|52219.55316000|0.00000000
"1572278531"|31147.86000000|195193.76000000|0.00000000
"1572278037"|198.36000000|50263.84000000|0.00000000
"1572448042"|44.38000000|279.90000000|0.00000000
"1572278271"|0.88000000|97.63588500|0.00000000
"1571672596"|0.00000000|3921.74000000|0.00000000
"1571672372"|0.00000000|14404.80000000|0.00000000
"1571824936"|9.66000000|870.68000000|0.00000000
"1572387206"|0.00000000|11766.54000000|0.00000000
"1572278300"|11950.18000000|1055.84302000|0.00000000
"1571672203"|0.00000000|27077.09000000|0.00000000
"1572278307"|0.00000000|4655.44000000|0.00000000
"1572278260"|72000.00000000|5834.55115000|0.00000000
"1571824880"|0.00000000|304071.16000000|0.00000000
"1571825595"|0.00000000|51365.29238000|0.00000000
"1571671959"|0.00000000|2202.54000000|0.00000000
"1572667805"|0.00000000|10030.88000000|0.00000000
"1572863858"|0.95000000|2970.78000000|0.00000000
"1572278237"|0.00000000|14721.39000000|0.00000000
"1572278362"|5564.74000000|85885.11000000|0.00000000
"1581060827"|10025.65000000|0.00000000|0.00000000
"1572278224"|22.73000000|8198.37000000|0.00000000
"1571534132"|0.00000000|38993.45284500|0.00000000
"1572278391"|0.00000000|60038.62000000|0.00000000
"1571970967"|0.00000000|193.09000000|0.00000000
"1572130064"|0.00000000|12154.06000000|0.00000000
"1572386059"|0.00000000|5090.95000000|280000.00000000
"1572605592"|0.00000000|5941.14938000|0.00000000
"1579217813"|0.00000000|0.00000000|0.00000000
"1571677714"|0.00000000|108714.82000000|0.00000000
"1572278774"|11948.91000000|4749.48554000|0.00000000
"1580339700"|0.00000000|341.40000000|0.00000000
"1578445167"|0.00000000|929.60000000|0.00000000
"1572278837"|0.00000000|67.08000000|0.00000000
"1572278845"|3815.38000000|116384.31000000|0.00000000
"1571662815"|0.00000000|278178.15064500|0.00000000
"1582039008"|0.00000000|0.00000000|0.00000000
"1572863110"|15174.17000000|0.00000000|0.00000000
"1572647571"|7.09000000|0.00000000|11000.00000000
"1571964217"|0.00000000|24766.00000000|0.00000000
"1571662564"|0.00000000|29692.98329500|0.00000000
"1571536939"|0.00000000|85200.90130000|0.00000000
"1571976078"|712.40000000|105.10000000|0.00000000
"1571828436"|0.00000000|21769.72404500|0.00000000
"1578447488"|36.29000000|3030.95000000|0.00000000
"1578758829"|0.00000000|217.63000000|20000.00000000
"1572393053"|0.00000000|4.79000000|0.00000000
"1571828461"|3211.13000000|313600.11861000|0.00000000
"1571828587"|0.00000000|61449.20997000|0.00000000
"1572278879"|0.00000000|44421.69000000|0.00000000
"1572380554"|179.53000000|34163.69000000|0.00000000
"1571967611"|0.00000000|3106.43000000|0.00000000
"1571667833"|0.00000000|404019.13000000|1018030.00000000
"1571667693"|0.00000000|13705.45000000|0.00000000
"1571667212"|1.40000000|382.52450000|0.00000000
"1571535892"|0.00000000|16660.34028000|0.00000000
"1572562725"|0.00000000|0.00000000|0.00000000
"1572514367"|4219.95000000|0.00000000|0.00000000
"1578167527"|0.00000000|628451.89383000|0.00000000
"1571822546"|0.00000000|298762.09000000|0.00000000
"1578165946"|0.00000000|4476.57000000|0.00000000
"1572629140"|0.00000000|49941.58000000|0.00000000
"1572278727"|0.27000000|529.14000000|0.00000000
"1571676710"|109115.72000000|0.00000000|0.00000000
"1572629621"|0.00000000|0.11000000|0.00000000
"1572903926"|0.00000000|2000.96000000|0.00000000
"1580316540"|131.71000000|27.93000000|0.00000000
"1580836455"|5317.19000000|0.00000000|0.00000000
"1579291571"|6466.84000000|4.63000000|0.00000000
"1571536233"|0.00000000|194402.34606000|0.00000000
"1572904077"|0.00000000|26419.28000000|0.00000000
"1572278755"|0.93000000|45539.46170000|0.00000000
"1578443669"|0.00000000|22263.55000000|0.00000000
"1571828301"|0.00000000|27747.38000000|0.00000000
"1581279958"|0.00000000|341.48000000|0.00000000
"1578428910"|9680.02000000|18812.11000000|0.00000000
"1571839370"|207980.08000000|62774.19267000|0.00000000
"1572804992"|10978.22000000|78234.80000000|0.00000000
"1571839676"|0.00000000|7384.29145500|0.00000000
"1580581926"|0.00000000|2442.47000000|0.00000000
"1572867244"|71.86000000|0.00000000|0.00000000
"1572280396"|7831.90000000|23140.82945000|0.00000000
"1571542648"|0.00000000|8714.62418000|0.00000000
"1571952120"|0.00000000|41350.33000000|100000.00000000
"1571951981"|0.00000000|277.77000000|0.00000000
"1572867387"|0.00000000|24488.83000000|0.00000000
"1579827673"|0.00000000|11928.39000000|0.00000000
"1572556337"|0.00000000|102987.39000000|0.00000000
"1572280441"|32.63000000|1.18000000|112000.00000000
"1572280449"|0.39000000|4782.95000000|0.00000000
"1579275349"|0.00000000|157.34000000|0.00000000
"1572568566"|0.00000000|574.09000000|0.00000000
"1571642841"|0.00000000|322990.64967000|0.00000000
"1573070168"|65.24000000|0.00000000|0.00000000
"1579827793"|0.00000000|67.53000000|0.00000000
"1579302510"|0.00000000|0.74000000|0.00000000
"1572358868"|0.00000000|165400.09000000|0.00000000
"1571541711"|0.00000000|26096.89526000|0.00000000
"1571997037"|0.00000000|0.00000000|0.00000000
"1571838378"|4.75000000|17579.71972000|0.00000000
"1580282671"|0.00000000|245.66000000|0.00000000
"1580873258"|32.47000000|7371.72000000|0.00000000
"1581072301"|9.33000000|0.96000000|0.00000000
"1571838755"|38173.72000000|1407.81000000|0.00000000
"1578137484"|15496.86000000|0.33744500|0.00000000
"1578137019"|42.05000000|10276.89989000|0.00000000
"1571838934"|3769.61000000|0.00000000|0.00000000
"1572805360"|1477.77000000|61.93000000|0.00000000
"1580875089"|0.00000000|650.02000000|0.00000000
"1571692810"|3235.42000000|276262.90971500|0.00000000
"1577723441"|0.00000000|9153.11452000|0.00000000
"1572280331"|0.00000000|0.00000000|0.00000000
"1579027460"|0.00000000|434.60000000|0.00000000
"1572280333"|1077.45000000|606.04000000|0.00000000
"1572778630"|0.00000000|1596.99881500|0.00000000
"1572280342"|0.00000000|27153.96000000|57000.00000000
"1572280344"|15.89000000|6097.59364000|0.00000000
"1572643888"|0.00000000|6278.65158000|0.00000000
"1572497434"|0.00000000|37.20000000|0.00000000
"1571808183"|3537.76000000|125.80000000|0.00000000
"1572251183"|14314.68000000|0.00000000|0.00000000
"1572251106"|0.00000000|18087.19000000|0.00000000
"1579004251"|0.00000000|216247.68000000|0.00000000
"1580273538"|0.00000000|2742.42000000|0.00000000
"1572641087"|91.91000000|26.99000000|0.00000000
"1572738181"|0.00000000|3909.82355000|0.00000000
"1579654766"|8635.41000000|108409.47181000|0.00000000
"1572761391"|0.00000000|34648.98594500|0.00000000
"1572280718"|0.00000000|1299887.26353500|0.00000000
"1571949840"|0.00000000|0.36000000|0.00000000
"1579654537"|0.00000000|21548.36000000|0.00000000
"1571697170"|0.00000000|3674.78250000|0.00000000
"1572994873"|0.00000000|0.03000000|0.00000000
"1580570860"|0.00000000|3317.34788000|0.00000000
"1579002490"|0.00000000|84497.78000000|0.00000000
"1582159386"|0.00000000|6387.91419500|0.00000000
"1579846733"|0.00000000|13838.61000000|0.00000000
"1581585863"|0.00000000|6.25000000|0.00000000
"1577710733"|0.00000000|4552.84000000|0.00000000
"1572280767"|0.00000000|9591.77000000|0.00000000
"1572704122"|0.00000000|11140.30000000|0.00000000
"1580271717"|0.00000000|0.81000000|0.00000000
"1572280773"|20000.00000000|4102.69000000|0.00000000
"1571999740"|0.00000000|484544.89000000|0.00000000
"1572280473"|0.00000000|23401.97000000|151000.00000000
"1572825369"|77.73000000|225280.77021000|0.00000000
"1579354402"|0.00000000|28.21000000|0.00000000
"1579274900"|0.00000000|1.41000000|0.00000000
"1572670921"|88.74000000|47.21000000|0.00000000
"1572280479"|0.00000000|59491.39574500|0.00000000
"1579015402"|0.00000000|18524.10000000|0.00000000
"1572280528"|0.00000000|72643.04000000|0.00000000
"1581382275"|0.00000000|101.23000000|0.00000000
"1571695180"|0.00000000|5952.86000000|0.00000000
"1579014459"|0.00000000|337.81000000|0.00000000
"1572520917"|0.00000000|63.40000000|0.00000000
"1571951109"|60.25000000|3654.61000000|0.00000000
"1581590427"|7406.83000000|23393.34000000|0.00000000
"1579303079"|7210.83000000|1076.57994500|0.00000000
"1572280669"|4666.45000000|25524.01393500|0.00000000
"1571844461"|0.00000000|647.09000000|0.00000000
"1573070666"|15331.82000000|1457.69849500|0.00000000
"1572646704"|0.00000000|106444.60106500|51000.00000000
"1579841144"|0.00000000|65.79000000|0.00000000
"1571696492"|7070.95000000|10846.09562500|0.00000000
"1579223165"|0.00000000|4923.37000000|0.00000000
"1579656286"|0.00000000|40690.15000000|0.00000000
"1582004966"|0.00000000|112891.46000000|0.00000000
"1572566927"|0.00000000|8180.21000000|0.00000000
"1579124208"|0.00000000|150.27000000|0.00000000
"1579220587"|0.00000000|82.17000000|0.00000000
"1578487916"|250.64000000|186.44000000|0.00000000
"1578488812"|0.00000000|3837.59000000|0.00000000
"1571540264"|8.34000000|295.92000000|0.00000000
"1572279907"|0.00000000|256447.33000000|0.00000000
"1572567233"|0.73000000|1.89000000|0.00000000
"1579679837"|33.41000000|10249.30000000|0.00000000
"1571650558"|0.00000000|164.51000000|0.00000000
"1572279918"|500.44000000|60046.46999500|0.00000000
"1581610549"|18148.83000000|0.00000000|0.00000000
"1580291972"|0.00000000|0.00000000|0.00000000
"1572366196"|0.00000000|6179.90100500|0.00000000
"1572141714"|0.00000000|5941.08795000|0.00000000
"1572279946"|89.84000000|9604.66000000|0.00000000
"1572261213"|0.00000000|38248.14661000|0.00000000
"1571834170"|0.00000000|90.41000000|0.00000000
"1572898123"|2061.44000000|2.37000000|0.00000000
"1573068761"|0.00000000|150.64000000|0.00000000
"1578206163"|5.00000000|33.50000000|0.00000000
"1572808723"|0.00000000|1295.12000000|0.00000000
"1572565926"|78.16000000|24.99194500|0.00000000
"1581366319"|48.66000000|0.00000000|0.00000000
"1571539458"|13054.96000000|2964.60000000|0.00000000
"1580826046"|0.00000000|80.67000000|0.00000000
"1578718473"|0.00000000|32504.12744500|0.00000000
"1580094962"|0.00000000|37.53744500|0.00000000
"1572369284"|0.00000000|80.11000000|0.00000000
"1572775676"|0.00000000|22000.24000000|0.00000000
"1571832477"|5358.59000000|59241.15000000|70000.00000000
"1580594848"|15975.91000000|1318.17000000|0.00000000
"1572906816"|0.00000000|176.31000000|0.00000000
"1572279741"|1000.64000000|1525279.28555000|505000.00000000
"1571651971"|0.00000000|52.82000000|0.00000000
"1572279752"|75.64000000|7331.58000000|0.00000000
"1571651897"|75344.51000000|128483.93570000|0.00000000
"1581043425"|1.99000000|10.41000000|0.00000000
"1579220076"|0.00000000|32497.90000000|0.00000000
"1572279818"|2362.52000000|46866.53850500|0.00000000
"1571813655"|0.00000000|278452.15364500|0.00000000
"1571833062"|0.00000000|9502.21000000|0.00000000
"1571651631"|0.00000000|11462.49065000|0.00000000
"1571813163"|0.00000000|5002029.56730500|0.00000000
"1579296523"|0.00000000|77861.34886500|0.00000000
"1581300529"|10744.73000000|0.00000000|0.00000000
"1580869653"|0.00000000|192.09000000|0.00000000
"1572659945"|0.91000000|0.00000000|0.00000000
"1579815306"|0.00000000|1242.20000000|0.00000000
"1572404419"|499.00000000|4186.43000000|0.00000000
"1579277765"|81.19000000|8075.41000000|0.00000000
"1571995860"|0.00000000|1611.35000000|0.00000000
"1579210710"|581.56000000|248.50000000|0.00000000
"1580870946"|8263.61000000|0.00000000|0.00000000
"1572280130"|37127.49000000|2918.88056500|0.00000000
"1581374170"|1102.35000000|0.00000000|0.00000000
"1571837013"|0.00000000|301138.66070000|0.00000000
"1572280133"|0.00000000|24552.45000000|0.00000000
"1580584260"|88.67000000|54438.39000000|200000.00000000
"1571646959"|54.90000000|33416.40000000|0.00000000
"1572280195"|3638.84000000|135411.54000000|0.00000000
"1572806438"|0.00000000|2234.92000000|0.00000000
"1572556717"|0.00000000|56346.22000000|0.00000000
"1571996728"|0.15000000|89534.57000000|0.00000000
"1572258187"|0.00000000|0.00000000|0.00000000
"1572805822"|7.55000000|338.88361500|0.00000000
"1581601967"|0.00000000|0.00000000|0.00000000
"1572280214"|111.70000000|14727.28000000|0.00000000
"1572805814"|0.00000000|19168.08969500|0.00000000
"1580589412"|5165.57000000|147608.10744500|0.00000000
"1572960122"|0.00000000|32.55807000|0.00000000
"1572808613"|0.00000000|1122.72360000|0.00000000
"1571540878"|89738.68000000|43715.52000000|0.00000000
"1571993312"|31.54000000|0.00000000|0.00000000
"1578776741"|0.00000000|500.64000000|0.00000000
"1581607528"|0.00000000|4.96000000|0.00000000
"1571649356"|2270.27000000|43.29568500|0.00000000
"1571649243"|0.00000000|45164.90000000|0.00000000
"1571690293"|17.25000000|3726.40000000|0.00000000
"1572280027"|13081.25000000|50533.77123500|0.00000000
"1571810279"|12701.70000000|4289.93000000|0.00000000
"1580371262"|5407.40000000|32026.54000000|1500000.00000000
"1579814436"|0.00000000|120764.74000000|0.00000000
"1571690632"|0.00000000|243.04000000|0.00000000
"1579210797"|131.69000000|6266.17181000|0.00000000
"1572556890"|2569.15000000|0.00000000|0.00000000
"1572733348"|24.99000000|38746.04965000|0.00000000
"1573061976"|41.74000000|8.15000000|0.00000000
"1571954428"|50.66000000|107.78000000|0.00000000
"1572908112"|13.19000000|197.75000000|0.00000000
"1572280089"|0.53000000|11506.84000000|0.00000000
"1571994963"|27738.67000000|63331.70000000|0.00000000
"1571836368"|18176.83000000|1075941.53514000|0.00000000
"1579984981"|30089.16000000|4450.17200000|0.00000000
"1579331852"|0.00000000|23.17000000|0.00000000
"1571902761"|18114.45000000|3019.05000000|0.00000000
"1579985316"|0.46000000|0.55000000|0.00000000
"1579392119"|2433.89000000|145.94000000|0.00000000
"1580759520"|1146.17000000|0.00000000|0.00000000
"1572425475"|1.14000000|32703.94000000|0.00000000
"1572048759"|23040.11000000|3579.63894000|0.00000000
"1581727067"|0.00000000|446.76000000|0.00000000
"1571588974"|0.00000000|1189188.22000000|0.00000000
"1572192495"|0.00000000|4663.21000000|0.00000000
"1578825503"|10748.01000000|18389.35688500|0.00000000
"1571775633"|0.00000000|6307.37000000|0.00000000
"1573000050"|17199.89000000|713.25000000|0.00000000
"1571741804"|13549.51000000|64909.84000000|0.00000000
"1572639137"|0.00000000|7.19000000|0.00000000
"1572528443"|17.07000000|21972.36000000|0.00000000
"1571588127"|939.83000000|1366.40787000|371192.24450000
"1571897718"|10.00000000|53.61000000|0.00000000
"1572483604"|0.00000000|18640.45000000|0.00000000
"1572477148"|0.61000000|2910.79456500|0.00000000
"1580115699"|0.00000000|121.13000000|0.00000000
"1571591912"|2799.01000000|2313.36000000|0.00000000
"1580107411"|0.00000000|3367.52000000|0.00000000
"1581721295"|0.00000000|4296.09000000|0.00000000
"1579981343"|395.92000000|0.44000000|0.00000000
"1571906501"|35.88000000|9068.79000000|0.00000000
"1571562311"|0.00000000|36731.33000000|0.00000000
"1572333226"|7095.34000000|52.54000000|0.00000000
"1580115413"|0.96000000|0.35000000|0.00000000
"1579179076"|0.00000000|14556.68000000|0.00000000
"1572919595"|0.00000000|0.54000000|0.00000000
"1571904771"|311563.10000000|1453235.06068500|0.00000000
"1581173146"|10.09000000|87.81000000|0.00000000
"1572193386"|311.71000000|0.00000000|0.00000000
"1580115207"|0.00000000|1989.91000000|0.00000000
"1577974838"|0.00000000|0.00000000|0.00000000
"1571739611"|0.00000000|8668.50068500|0.00000000
"1580745683"|0.00000000|2343.02000000|0.00000000
"1571584226"|0.00000000|3000.73000000|0.00000000
"1571745815"|2286.95000000|0.00000000|0.00000000
"1572052232"|0.00000000|793963.18000000|0.00000000
"1577984870"|2817.15000000|3003.23000000|0.00000000
"1573091099"|1216.51000000|178.58181000|0.00000000
"1579247962"|0.00000000|95783.08060500|0.00000000
"1571746362"|0.00000000|20158.86000000|0.00000000
"1571583728"|0.00000000|4036.25000000|0.00000000
"1572655972"|0.00000000|13078.77000000|0.00000000
"1579464658"|0.00000000|679.40000000|0.00000000
"1580964764"|0.00000000|131283.19000000|0.00000000
"1571864547"|77.07000000|28.10189500|0.00000000
"1572786185"|0.00000000|2501.70211500|0.00000000
"1579188028"|0.00000000|51520.17000000|0.00000000
"1572081698"|175.50000000|101.82000000|0.00000000
"1581126011"|4200.50000000|0.00000000|0.00000000
"1572053681"|0.00000000|3018.11000000|0.00000000
"1572723685"|0.00000000|53446.42000000|0.00000000
"1572190647"|0.00000000|4883.08000000|0.00000000
"1577619840"|0.00000000|80.84000000|0.00000000
"1571775406"|0.00000000|2359.36000000|0.00000000
"1580114682"|10251.27000000|0.81000000|0.00000000
"1578353328"|3401.53000000|150.02000000|0.00000000
"1572549706"|1476.64000000|0.35000000|0.00000000
"1571586563"|0.00000000|238777.91759300|1419839.41000000
"1580061775"|0.00000000|3.99000000|0.00000000
"1572161448"|50.33000000|10553.67000000|0.00000000
"1571896430"|0.00000000|5506.80000000|0.00000000
"1573090821"|21328.87000000|1120.68000000|0.00000000
"1571585787"|19.45000000|4020.52958000|0.00000000
"1581479110"|14852.78000000|2686.73251500|0.00000000
"1572050728"|0.00000000|17662.34101500|0.00000000
"1571896230"|0.00000000|1567.96653500|0.00000000
"1572882963"|0.00000000|70.05000000|0.00000000
"1572975495"|123004.46000000|7427.80401000|0.00000000
"1571585186"|0.00000000|245.17000000|0.00000000
"1579186689"|0.00000000|31.24000000|0.00000000
"1572708272"|0.00000000|1243.92000000|0.00000000
"1572303882"|0.00000000|1031776.97548500|510656.50000000
"1577949197"|4096.71000000|5074.42000000|0.00000000
"1580691543"|0.00000000|355423.35762000|0.00000000
"1580436594"|616.29000000|0.85000000|0.00000000
"1580941832"|0.00000000|3110.28000000|0.00000000
"1581541459"|0.00000000|200.00000000|0.00000000
"1571600333"|17.21000000|51760.29765500|0.00000000
"1578285415"|0.00000000|2576.47414500|0.00000000
"1572040351"|0.00000000|69420.40126000|30000.00000000
"1571914418"|0.39000000|43679.97000000|0.00000000
"1571598957"|0.21000000|2746.38000000|0.00000000
"1581449328"|0.00000000|16392.32000000|0.00000000
"1571913739"|0.00000000|274.09000000|0.00000000
"1571598671"|0.82000000|226793.80772000|0.00000000
"1579390936"|540.00000000|12219.34000000|0.00000000
"1572968630"|0.00000000|100.87000000|0.00000000
"1571732652"|0.00000000|33551.98000000|0.00000000
"1572160161"|8687.62000000|65723.52000000|0.00000000
"1572836388"|0.00000000|99.29000000|0.00000000
"1580124612"|9381.30000000|0.00000000|0.00000000
"1578378163"|9911.70000000|5880.63000000|0.00000000
"1572203355"|4100.14000000|397.63202000|0.00000000
"1571601972"|0.00000000|1.91000000|0.00000000
"1572456100"|0.00000000|44173.35000000|0.00000000
"1571560798"|0.00000000|103514.60000000|0.00000000
"1579521900"|4146.40000000|1417.53000000|0.00000000
"1581445740"|0.00000000|2837.40449000|0.00000000
"1571729890"|11482.42000000|10409.80526000|0.00000000
"1572303076"|23826.49000000|39036.77000000|0.00000000
"1571730006"|3765.80000000|125210.85657500|0.00000000
"1581446682"|0.00000000|34239.48000000|0.00000000
"1571778764"|0.00000000|68896.11456000|0.00000000
"1572532882"|0.00000000|13075.77000000|0.00000000
"1572201670"|11399.48000000|97142.00749500|0.00000000
"1571600838"|0.00000000|770.52000000|0.00000000
"1579388469"|0.00000000|0.00000000|0.00000000
"1571600685"|33676.23000000|177960.21699500|0.00000000
"1572045239"|0.00000000|32.69000000|0.00000000
"1572527588"|0.00000000|12487.20000000|0.00000000
"1581006649"|0.00000000|4990.34000000|0.00000000
"1580116130"|0.00000000|10480.42000000|0.00000000
"1580063361"|0.00000000|40869.60000000|0.00000000
"1579980066"|17.22000000|11710.36000000|0.00000000
"1579231134"|66.28000000|20.45000000|0.00000000
"1572333450"|0.00000000|3604.66865500|89000.00000000
"1578615324"|0.00000000|5046.36000000|0.00000000
"1572307432"|467.89000000|585443.89000000|0.00000000
"1572853928"|10993.68000000|4.58000000|0.00000000
"1581460788"|0.00000000|3611.27000000|0.00000000
"1579254272"|0.00000000|12844.04000000|0.00000000
"1572046424"|0.29000000|0.00000000|0.00000000
"1572046426"|0.00000000|9273.70111000|0.00000000
"1572195176"|0.00000000|8241.97423000|0.00000000
"1580951210"|0.00000000|59.62000000|0.00000000
"1572308451"|4440.48000000|0.00000000|0.00000000
"1571736744"|0.00000000|32689.82614500|0.00000000
"1572305154"|780769.18878500|3976.17000000|207903.28900000
"1582721890"|0.00000000|29.28000000|0.00000000
"1579343541"|0.00000000|0.95000000|0.00000000
"1579511164"|0.00000000|1.48000000|0.00000000
"1572043376"|0.00000000|7035.96000000|0.00000000
"1572305317"|0.00000000|198658.86103000|0.00000000
"1572639417"|10925.17000000|399754.30000000|0.00000000
"1580118779"|0.00000000|6760.57000000|0.00000000
"1579978158"|0.00000000|138.96000000|0.00000000
"1581117692"|0.00000000|5199.07000000|0.00000000
"1571912110"|70679.50000000|899148.87865500|0.00000000
"1578366727"|0.00000000|3234.61000000|0.00000000
"1579230920"|0.00000000|170986.55116500|1500000.00000000
"1571596133"|0.00000000|1753304.97802000|5737249.74450000
"1580444165"|0.00000000|282.07000000|0.00000000
"1571734071"|354.57000000|2616.24401000|0.00000000
"1572663523"|0.00000000|1579120.69000000|0.00000000
"1581118728"|0.00000000|480.57000000|0.00000000
"1572160537"|5638.08000000|9000.20000000|0.00000000
"1572323899"|0.00000000|48828.10000000|0.00000000
"1573094138"|0.00000000|21654.97000000|0.00000000
"1573052277"|0.00000000|9196.31000000|0.00000000
"1578315431"|0.00000000|80.48000000|0.00000000
"1572324910"|61.15000000|668.84383500|0.00000000
"1571878005"|0.00000000|212804.30651500|750000.00000000
"1571877918"|0.00000000|1033.94000000|0.00000000
"1580997800"|7376.92000000|0.04000000|0.00000000
"1572325226"|1410.28000000|1035.98000000|0.00000000
"1571761623"|4386.90000000|0.00000000|0.00000000
"1572875021"|0.00000000|4836.37000000|0.00000000
"1572071141"|0.00000000|2210.56000000|0.00000000
